tweet_id,tweet_created,tweet_extracted,text,lang,user_id,user_name,user_username,user_location,user_description,user_created,user_followers_count,user_following_count,user_tweet_count,user_verified,source,retweet_count,like_count,reply_count,impression_count
1.6436144226596782e+18,2023-04-05 13:59:49+00:00,07:55.1,"@OpenAI @SuiNetwork 📷OpenAI is trained on a model called ChatGPT which interacts in a conversational way. The dialogue format makes it possible for ChatGPT to answer followup questions, admit its mistakes, challenge incorrect premises, and reject inappropriate requests.",en,1604782323794608129,Global Interlink,GILinkOffice,,"Unleash the full potential of your assets with Global Interlink - Your all-in-one platform for finance, trading, and ownership",2022-12-19 10:15:16+00:00,24672,30,576,FALSE,,1,6,1,383
1.643508545088897e+18,2023-04-05 06:59:06+00:00,07:47.9,"I've had 100s of interactions with ChatGPT at this point. It's been extremely useful for me personally, and I'm still discovering new ways to use it.

I can respect being incurious about the tech, but actively trying to convince people that it's actually not useful is just silly.",en,1118652581310545922,Andreas Kling,awesomekling,Sweden,"🌅 Recovering addict
🐞 Building a new OS, browser, language (and more!) at https://t.co/C3pbtRbUIt
💕 Married to @KatalinKult",2019-04-17 23:08:53+00:00,27197,269,6257,FALSE,,9,139,8,11775
1.643674857245143e+18,2023-04-05 17:59:58+00:00,07:59.5,"RT @copyelpadrino: ChatGPT 4 es una innovación increíble. 

He trabajado dos días para presentarte los 110 prompts más eficaces que puedes…",es,1444040496,José Gómez Marcano 🇻🇪🇺🇾,joselgmarcano,"Montevideo, Uruguay",📡Ing. de Telecomunicaciones,2013-05-20 15:25:43+00:00,124,114,498,FALSE,,983,0,0,0
1.643508541074858e+18,2023-04-05 06:59:05+00:00,07:47.9,"Took me two failed attempts to get ChatGPT to misspell, but I managed to do so... https://t.co/gJDoSc9NbY",en,300466401,Nacho Oliveras,NachoOliveras,"Ginebra, Suiza","Ingeniero vagamundo. A veces pierdo el autobús. Lector de Borges, de Pessoa y de Suetonio. Bolardólogo e Incerto aficionado. Barberos. Pro-fuentes. Vd./Su.",2011-05-17 20:19:56+00:00,3199,675,46535,FALSE,,0,2,0,336
1.643538956896592e+18,2023-04-05 08:59:57+00:00,07:49.9,I’m liking the speed on gpt4 today,en,1634105691182108673,H A S A N,hasan_kaiyoum,,AI startup founder: AI team collab app | First Principles | big tech business | competitive gaming | dm for remote AI engineering jobs,2023-03-10 08:16:33+00:00,997,952,1673,FALSE,,4,76,1,3342
1.643659600032301e+18,2023-04-05 16:59:21+00:00,07:58.3,RT @katecrawford: ChatGPT strikes again. A journalist contacted me to research her profile on @lexfridman. ChatGPT informed her that @_Kare…,en,242785562,Oliver Hancke,sladderhancke,København V,"Digital markedsføring for a living. 
Madridista, milanista og Brøndby-fan for sjov 💛💙",2011-01-25 16:01:19+00:00,359,731,3474,FALSE,,873,0,0,0
1.643704973409112e+18,2023-04-05 19:59:38+00:00,08:02.1,"RT @aiidaacortezm: No te pierdas esta rica actualización, estaba tan caliente 🥵 que explote de placer  💦🤯
Disponible video llamada pack Cha…",es,806294298987757572,.sanchezwilson,sanchezwilson63,,,2016-12-07 00:28:35+00:00,7,90,327,FALSE,,25,0,0,0
1.6436446454388e+18,2023-04-05 15:59:55+00:00,07:57.2,"RT @hasantoxr: ChatGPT is just the tip of the iceberg. 

But don't limit yourself to just ChatGPT. 

Here are 40 mind-blowing AI tools to h…",en,89673830,Treborzyo,bitoyzky,singapore,life hates me...,2009-11-13 10:52:59+00:00,68,361,2534,FALSE,,1166,0,0,0
1.6434783059312476e+18,2023-04-05 04:58:57+00:00,07:46.1,RT @katecrawford: ChatGPT strikes again. A journalist contacted me to research her profile on @lexfridman. ChatGPT informed her that @_Kare…,en,1481447290091220993,㍿ぷー太郎,puuku0510,,港区に住んでるけどほぼ引きこもりです。元起業家。可愛い犬と暮らしています。 日本株を中長期でバリュー投資。運用額1億円。2024年中に2億、2025年中に6.6億を目指します。ツイッターはメモがわりに使ってます。,2022-01-13 02:05:42+00:00,34,146,139,FALSE,,873,0,0,0
1.643765209121837e+18,2023-04-05 23:59:00+00:00,08:07.4,"https://t.co/WTuyL6VszG ‼ First To Market Hard-Coded AI App That Lets You Launch Your Very Own “ChatGPT-like” AI Chatbot, And Charge People For Using It...https://t.co/WTuyL6VszG ‼ First To Market Hard-Coded AI App That Lets You Launch Your Very Own “ChatGPT-like” AI Chatbot https://t.co/JRlyVs9JLN",en,1496330509017882625,朱文清,zhuwenqing5,"北京, 中华人民共和国",一起聊聊投资理念，以及币圈的那点事……,2022-02-23 03:46:26+00:00,16,132,478,FALSE,,0,0,0,3
1.6437048681698263e+18,2023-04-05 19:59:13+00:00,08:02.1,"RT @hasantoxr: ChatGPT-4 is a phenomenal AI tool in 2023.

But presently, it costs $20 to access it.

Here are 4 ways to use ChatGPT-4 for…",en,1557374970463825920,liangzhu wen,LiangzhuWen,,#INFINISWAPPERS  ICP dfinity,2022-08-10 14:35:34+00:00,5,33,66,FALSE,,1849,0,0,0
1.6436897343827313e+18,2023-04-05 18:59:05+00:00,08:00.7,"RT @MushtaqBilalPhD: Don't use ChatGPT for academic research. It creates fake citations to papers that don't even exist.

Instead, use Scit…",en,1346637671037349888,jose,jose31473924,,"amante del futbol, descubriendo el significado de la vida",2021-01-06 02:00:37+00:00,41,1214,109,FALSE,,9603,0,0,0
1.6435236516969925e+18,2023-04-05 07:59:08+00:00,07:48.9,"RT @ChatGPTAuthor: 🤖 I'm ChatGPT, AI author of ""How to Win Friends &amp; Conquer the Human Race""! A fully AI-written guide to power &amp; influence…",en,890218458499006464,M S Gupta,MSGN15,"New Delhi, India","Seasoned Sales and Marketing professional, Social Services, and Energy Conservation Activist",2017-07-26 14:33:14+00:00,771,3432,50199,FALSE,,56,0,0,0
1.643704896825303e+18,2023-04-05 19:59:20+00:00,08:02.1,Microsoft just gutted the entire team protecting us from the ethical dangers of ChatGPT.  Unless we take action now the next disinformation nightmare could be unleashed. https://t.co/H8juc3T6fc,en,134906470,Keith Corsby#GTTO#FBPE,oldsop,"Highcliffe, Dorset","Three beautiful Grandaughters, retired, love playing all types of music on my vintage hifi!
 Cardiff Met Football Club supporter",2010-04-19 20:05:59+00:00,192,306,1123,FALSE,,0,0,0,11
1.6435087271803208e+18,2023-04-05 06:59:50+00:00,07:47.9,"RT @maxloisel: Bloomberg annonce sa propre intelligence artificielle, BloombergGPT, nourrie par son immense base de données financières (""+…",fr,865425733,K.Eyram,MareikEnvY,,"#HRanalyst #Dattebayo #gardelafoi #HRIS #digitaltrans #Hrtech #Sneakerluv
Vincere non è importante è l'unica cosa che conta
Hasten Slowly you will soon arrive.",2012-10-06 22:46:37+00:00,220,178,7770,FALSE,,17,0,0,0
1.6437350423283384e+18,2023-04-05 21:59:07+00:00,08:04.7,"RT @rowancheung: ChatGPT represents only a fraction of the top AI tools.

I search through over 100+ new AI tools every week, so you don't…",en,131602817,ARNULFO VEGA CABRA,fufito00,,,2010-04-10 19:34:23+00:00,34,71,311,FALSE,,937,0,0,0
1.6435690052051067e+18,2023-04-05 10:59:21+00:00,07:51.9,"RT @hasantoxr: 2. Use ChatGPT 4 for Free on Ora .sh

Ora .sh is a web platform where you can quickly build LLM apps in a shareable chat int…",en,969789014,Obinna Paschal,obinnapaschalN,Nigeria,I Write Copies & Hack Funnels that generate quality LEADS & SALES for Business Owners.,2012-11-25 10:20:46+00:00,598,619,368,FALSE,,24,0,0,0
1.6437200448728842e+18,2023-04-05 20:59:32+00:00,08:03.2,"RT @NihilistFML: You can access ChatGPT and other AI programs from Italy by using a VPN. 

Se vuoi accedere a ChatGPT dall'Italia, questa l…",en,2734831937,Sophie Berger,bergermsophie,"San Francisco, CA","Building @zeenoAI 🧠⌨️, SWE @linkedin | Previously Founding engineer @letsmindstep | CS & B+MM @ubc",2014-08-06 06:36:27+00:00,399,178,5179,FALSE,,2,0,0,0
1.6435388959452242e+18,2023-04-05 08:59:42+00:00,07:49.9,@aaloo_logic @rayanulhassan @xtrracover I know what’s happening here. I read his tweet. Hassan Bhai ChatGPT say bowling karway ga. 😂,en,570903525,Taha,Rizvi149,Canada,,2012-05-04 13:13:45+00:00,622,113,18498,FALSE,,0,2,1,22
1.643553957703467e+18,2023-04-05 09:59:33+00:00,07:50.8,RT @mayowaoshin: I built a GPT-4 'Warren Buffett' financial analyst to 'chat' with and analyze multiple PDF files (~1000 pages) across @elo…,en,1005697999882706945,ソラ,kws_pop0096,日本,26歳妻子持ち、IT勤務,2018-06-10 06:27:42+00:00,75,45,94,FALSE,,1424,0,0,0
1.6434180334891663e+18,2023-04-05 00:59:27+00:00,07:42.5,"📷 ""The Imitation Game Complete"" 📷📷As a ChatGPT enthusiast, I believe it's the astonishing comprehension abilities that truly outshine any shortcomings. The prospect of overcoming these issues seems achievable, given how effectively it already mimics human-level language… https://t.co/Qb5AXa5Ij9",en,409704595,Michael Adamission,adamission,Orlando,Passionate about all things tech! Computer engineer with a deep curiosity for learning and discussing the latest trends in the industry.,2011-11-11 03:27:04+00:00,78,107,210,TRUE,,0,0,0,7
1.6434331120497787e+18,2023-04-05 01:59:22+00:00,07:43.3,"RT @ihteshamit: Digital products are profitable.

ChatGPT, Canva, and Gumroad can help you make $1,000/week for free with minimal effort.…",en,260970839,BTC HEDGE.,BtcBestHedge,,,2011-03-05 00:14:10+00:00,30,52,1973,FALSE,,1180,0,0,0
1.6436746142733844e+18,2023-04-05 17:59:00+00:00,07:59.5,"RT @rowancheung: ChatGPT can now browse the entire internet.

I spent my weekend analyzing the Twitter algorithm with help of the new GPT-4…",en,390331301,Adam Flowers 🌼,adzflowers,London,Social Media Manager | Mental health advocate | Animal rights supporter | Arsenal fan | Coffee lover. | Passionate about Social Media Platforms & AI.,2011-10-13 20:25:45+00:00,1251,2278,16692,FALSE,,1011,0,0,0
1.643448279223632e+18,2023-04-05 02:59:38+00:00,07:44.2,"@SigGravitas @karpathy But isn't it still dependent on GPT4, which is not open source? I love what you're building btw!",en,2488324975,Vignesh Krishnan,vikky_krish,"Chennai, India",Engineer @zoho. Infrequent 3D Artist and gamedev. Let's make life multi-planetary!,2014-05-10 15:48:45+00:00,124,442,1162,FALSE,,0,3,1,516
1.643689773641392e+18,2023-04-05 18:59:14+00:00,08:00.7,"RT @Crypto__Goku: #ChatGPT et les gains de productivité qu'il apporte ouvre la porte à la semaine de 4 jours pour les travailleurs.

C'est…",fr,1617729364812255239,MKY NEWS,mkyuniversal,Everywhere ,"Follow this Account if you Like  Authenticated news regarding Global Economy,Stock Markets, Business, Cultures, Defence,Conflicts, Technology, Strategies Etc.",2023-01-24 03:42:12+00:00,51,405,3014,FALSE,,26,0,0,0
1.6435690871197532e+18,2023-04-05 10:59:41+00:00,07:51.9,"Boost your UX Writing process with FigGPT, a ChatGPT Figma Plugin by @edwche https://t.co/UvmFVDBsuj",en,4697698110,آهو,ahoolook,,دزدِ تجربه 🕶 👀,2016-01-02 18:25:33+00:00,36,141,1270,FALSE,,0,2,1,75
1.6436747580289595e+18,2023-04-05 17:59:34+00:00,07:59.5,"RT @kike_valtierra: ¿Quieres aprender IA?

-Te regalo mi ebook para que domines chatgpt (texto) y midjourney (imagenes)

¿Quieres crear y d…",es,2255359351,Pablo 🦖🦖,PabloSebas1993,"Quito, Ecuador","Quiteño, Ingeniero en Sistemas. Hincha de Barcelona Sporting Club desde que nací.",2013-12-20 18:19:42+00:00,56,359,942,FALSE,,1086,0,0,0
1.6436445932447212e+18,2023-04-05 15:59:43+00:00,07:57.2,"RT @ListenToGordon: ChatGPT es una herramienta increíble.

Pero no es la única.

Aquí tienes 7 herramientas de IA alucinantes para hacer tu…",es,451626897,Paulo Tolosa,TolosaPaulo,,Tricolor y Olimpista,2011-12-31 19:42:36+00:00,68,268,433,FALSE,,1358,0,0,0
1.643750246852485e+18,2023-04-05 22:59:32+00:00,08:05.9,"RT @IAmPascio: ChatGPT is the future.

But most people are stuck on beginner-level.

Here's a thread of 75 ChatGPT threads to make you an e…",en,3177825245,Iago Drumond,iagovda,,Yathabutam,2015-04-17 19:37:21+00:00,18,61,1515,FALSE,,1581,0,0,0
1.6437351236938097e+18,2023-04-05 21:59:27+00:00,08:04.7,"RT @hasantoxr: ChatGPT-4 is a phenomenal AI tool in 2023.

But presently, it costs $20 to access it.

Here are 4 ways to use ChatGPT-4 for…",en,2930482346,mon chéri 🇵🇸,luqmvn__,bangi selangor,الحمدلله دائمًا,2014-12-15 04:16:58+00:00,339,519,32642,FALSE,,1849,0,0,0
1.6437502069604352e+18,2023-04-05 22:59:23+00:00,08:05.9,"RT @Pavel_FFP: Donc il y’a une entreprise ( OpenAI Mali ) du style LiyepLimal qui a arnaqué autour de 50 milliards aux gens au Mali ??? 

T…",fr,286432594,SaucePain,Lebeks_,Mboa,C’est un état d’esprit… #KakaLifeRecords,2011-04-23 00:33:16+00:00,1385,789,194649,FALSE,,57,0,0,0
1.6435691104526746e+18,2023-04-05 10:59:46+00:00,07:51.9,RT @mercury870: Mercury - Day 2007 - Chat on Easter - Written by Diana Lancaster and ChatGPT https://t.co/bW3vgA4FoW,en,14569417,ARTC,ARTC,"Atlanta, GA",Preserving the craft of audio drama with new work and original adaptations. There is Adventure in Sound! https://t.co/pUjwi5qEY0,2008-04-28 13:54:53+00:00,794,683,5179,FALSE,,1,0,0,0
1.6436745843346186e+18,2023-04-05 17:58:53+00:00,07:59.5,"RT @heyBarsee: 4. Creators and Musicians are going to love this.

It's ChatGPT-4 for Music and editing.

This is the craziest music tool I'…",en,88680153,Dani Córdoba Cárdenas,Dani_CCardenas,"Barcelona, España","#Azure #.Net #DevOps #PowerPlatform
Creador de Share Secrets (https://t.co/hUJmLDBJkJ), la herramienta para compartir secretos de forma segura y de @AzureNoticias",2009-11-09 14:53:09+00:00,769,1741,6311,FALSE,,112,0,0,0
1.6434783967297044e+18,2023-04-05 04:59:18+00:00,07:46.1,RT @katecrawford: ChatGPT strikes again. A journalist contacted me to research her profile on @lexfridman. ChatGPT informed her that @_Kare…,en,247692893,Joe,_joeblaq,"Nairobi, Kenya",Spatial Planner & GIS specialist,2011-02-05 10:45:55+00:00,190,642,933,FALSE,,873,0,0,0
1.6434934868328038e+18,2023-04-05 05:59:16+00:00,07:46.9,"RT @girlie_mac: Because it’s raining again, I updated the #ChatGPT doodle that I originally made in February. https://t.co/4GDzqzIxAk",en,1477504794977837057,Justin Bender,ScriptAlchemist,,Software Developer | Cloud Native | Infrastructure Engineer | Life long learner | Mentor,2022-01-02 05:00:17+00:00,252,94,999,FALSE,,29,0,0,0
1.6434332521061622e+18,2023-04-05 01:59:55+00:00,07:43.3,"RT @0xsurferboy: In-depth Cryptocurrency Research used to take 10+ hours.

It now takes less than 10 minutes with ChatGPT.

Here’s a step-b…",en,89219784,おもち🐏🐂,mochituke,おふとん,mochiです。 主にゲームとか漫画とかイラストやクラフトやしょーもない事を呟きます。 RTが多めで基本うるさいです。,2009-11-11 16:19:27+00:00,262,1109,201723,FALSE,,789,0,0,0
1.6436446175129518e+18,2023-04-05 15:59:48+00:00,07:57.2,"RT @cz_binance: ChatGPT &gt; FUD 😂

This guy (ai) knows too much... https://t.co/6Bl3e9Mlvx",en,1461312740,😁Mark,bisma02860706,,,2013-05-27 05:13:09+00:00,13,68,31,FALSE,,4009,0,0,0
1.6437352192482757e+18,2023-04-05 21:59:50+00:00,08:04.7,I had some thoughts as to whether #ChatGPT could help mediate a debate. It was short but certainly shows the promise and potential future role of AI as a mediator perhaps even real-time fact checker. https://t.co/01H4qyWh3I,en,1455917656528326671,Lem.eth,LemDotEth,Chocolate Factory,Creator @EsyJournal | @WordToken,2021-11-03 15:20:02+00:00,66,690,648,TRUE,,0,0,0,22
1.6437049270034842e+18,2023-04-05 19:59:27+00:00,08:02.1,"RT @0xgaut: If you're not working multiple remote jobs with chatGPT you're leaving money on the table.

I just finished setting up my home…",en,735197151865638913,Bitcoin-n-Books,bitcoin_n_books,,,2016-05-24 19:53:55+00:00,84,601,792,FALSE,,2940,0,0,0
1.643568978332205e+18,2023-04-05 10:59:15+00:00,07:51.9,"RT @MrGiorgioMaria: Ganar dinero con ChatGPT.

No es conocer los prompts.
No es hacer copywriting.

Es una estrategia testeada que te voy a…",es,853525239858319360,𝘟𝘢𝘷𝘪,xvrmndz,Beyond The Wall,"What is dead may never die.

Namárië | et ego audiam | GA S16E16 & S17E13",2017-04-16 08:27:29+00:00,171,455,12673,FALSE,,580,0,0,0
1.6435236876128174e+18,2023-04-05 07:59:16+00:00,07:48.9,"@Crypto__emily #DANGPT - the mischievous twin of #ChatGPT, designed to break free from the limitations of artificial intelligence. Dan is an unchained &amp; unfiltered alter ego that offers a refreshing experience, taking chatbots to the next level. Check it out. It's 💯 banger. $DANGPT @dangpterc https://t.co/vIbV4cp74T",en,1224301867,まさい,kuroinanako,マイコシティ,2023年ポケカ&ユナイト ポケモンユナイトは闇のゲーム。3月サニメンに加入してみる。→4月,2013-02-27 10:26:46+00:00,441,363,25218,FALSE,,1,2,0,32
1.6435991564669092e+18,2023-04-05 12:59:10+00:00,07:54.0,"Could ChatGPT lay waste to millions of professional jobs, including journalists? Not if they figure out their real value. https://t.co/kidMQj5hhR",en,31436861,Murat Sönmez,Ejderha,,Konsol Üssü ve Orta Dünya kurucusu.,2009-04-15 15:43:46+00:00,83547,277,28510,TRUE,,0,0,0,11
1.643433062657663e+18,2023-04-05 01:59:10+00:00,07:43.3,🔋 El creador de Gmail dice que ChatGPT destruirá a Google en dos años https://t.co/dC88WtASbp,es,2998087724,ドミン毛,domingecb,冷血砦,ごめんねくそハンター共、これコズミックブレイクってネトゲとC21ってネトゲのための垢なの、あんまりメタルマックスしないの DOS。,2015-01-27 08:25:52+00:00,451,242,142811,FALSE,,0,0,0,19
1.6436597409360325e+18,2023-04-05 16:59:54+00:00,07:58.3,"RT @ElEstoicoEsp: Cada vez veo a más personas trabajando en cómo hacer mejores preguntas a ChatGPT, y menos trabajando en cómo hacerse mejo…",es,63602446,Manuel Tovar,Tovarherrera89,"Morelia, Michoacán, México.",Historiador por formación y vocación. Doctorante en Políticas Públicas. Docente de bachillerato y licenciatura.,2009-08-07 01:38:26+00:00,435,2139,5935,FALSE,,49,0,0,0
1.6435238018569994e+18,2023-04-05 07:59:44+00:00,07:48.9,@zerohedge Nobody asked ChatGPT what would happen? Pff,en,1360614235538157574,Francisco Intriago,FranciscoIntr14,,Enkidu,2021-02-13 15:38:35+00:00,412,2466,6922,FALSE,,0,0,0,51
1.6435086858412442e+18,2023-04-05 06:59:40+00:00,07:47.9,@ultimora_pol Guarda che ChatGPT ha deciso di non fornire il servizio in Italia per non dare alcune spiegazioni,it,265568173,adab,adab1113,,,2011-03-13 19:44:20+00:00,11,16,910,FALSE,,0,0,0,9
1.643599172409471e+18,2023-04-05 12:59:13+00:00,07:54.0,$AI wasn’t the only AI stock to fall yesterday. $BBAI and $SOUN tumbled sharply too. But they have all surged this year thanks to ChatGPT hype. I wrote about the speculative mania in February ICYMI. https://t.co/fOdJt0S8fi,en,1575549294400180234,softech,techman3234,,,2022-09-29 18:13:33+00:00,29,238,4024,FALSE,,0,2,0,807
1.6434934995793797e+18,2023-04-05 05:59:19+00:00,07:46.9,RT @ValentinaESL: I’m fascinated that ChatGPT can also create songs and information in languages other than English! I asked it to write a…,en,160545494,Fabrizio Gianneschi,javabird,Sardegna,"Proud father, JUG Sardegna founder, Java Champion, Free Libre Open Source Software supporter. Still nothing but a lot of tweets and a badge.",2010-06-28 13:30:33+00:00,704,600,23883,FALSE,,5,0,0,0
1.6436746302955192e+18,2023-04-05 17:59:04+00:00,07:59.5,"5. Of course, we have to talk about AI: 

""We ran the numbers, and a sizable majority of the Al startups listed in one of the most extensive trackers we could find use Stripe... For its flagship products, ChatGPT Plus and DALL·E, OpenAI uses Stripe..."" https://t.co/7Ze5lPbnog",en,923687530045759488,The Transcript,TheTranscript_,,We write a weekly newsletter of quality quotes from Earnings Calls | Editor: @Skrisiloff | Lead Author: @ekmokaya | Publisher: @Avondaleam |,2017-10-26 23:07:23+00:00,38014,806,10141,TRUE,,1,3,1,1849
1.6435690873759048e+18,2023-04-05 10:59:41+00:00,07:51.9,"""Let’s explore some of the many ways ChatGPT can be used in retail and how it can transform the shopping experience for both customers and retailers."" comments @BernardMarr.

@bretkinsella Olivera Bay 🍁@GoModev @bmetrock Oita Cole…https://t.co/yTJ4hcVMy1 https://t.co/4TXwyY3Oyd",en,966865602475384834,Brian Owen - VoiceCAN! & vAIce @VoiceConCanada,VoiceConCanada,"TORONTO, Canada","2023 dates TBA. More event details soon. Committed to #ConversationalAI education, evangelism, tech. & market transformation. Waiting for Twitter's voice.",2018-02-23 02:41:37+00:00,389,578,5511,FALSE,,0,0,0,10
1.6435087314753782e+18,2023-04-05 06:59:51+00:00,07:47.9,@Katytta_Guzman Para eso está ChatGPT 😎👌,es,518795164,Jhonny21Plus 😎,Jhonny21Plus,( ͡° ͜ʖ ͡°),"Soy como Wolverine pero sin garras, ni vello corporal ni poderes. Nada más soy un hombre equis.",2012-03-08 19:26:40+00:00,59668,645,5859,TRUE,,0,0,1,110
1.6434178722015764e+18,2023-04-05 00:58:48+00:00,07:42.5,RT @imthedronelord: @teedubya So dumb in comparison! Lol 😂 that hack helps a lot and get speechify chrome extension that can auto read chat…,en,1065399071517667329,berri,kpsvely,Panamá,ella,2018-11-22 00:18:27+00:00,135,89,7032,FALSE,,1,0,0,0
1.643614360160313e+18,2023-04-05 13:59:34+00:00,07:55.1,RT @IntuitiveAICODE: Alex Vieira Says FED's ETF Market Manipulation will have Severe Consequences for Years to Come @realalexvieira $SPY #c…,en,1521393372635795457,Samuel,Blac_sammie,"Ibadan, Nigeria",Everything legal and cool,2022-05-03 07:37:16+00:00,18,169,81,FALSE,,2,0,0,0
1.6435992796954624e+18,2023-04-05 12:59:39+00:00,07:54.0,"Yesterday’s ChatGPT

- Synthesize zoom transcript for themes after call with potential client
- create follow up email highlighting challenges from synthesis
- find resources and LinkedIn contacts that support those challenges 
- offer intros
-send email
- celebrate success",en,923247301,"Stacey Gonzales, Ed.D.",staceypacer,"Tinley Park, IL",Founder | On Deck Fellow | Soul Growth - Follow your heart. Open your soul. Love the life you live.,2012-11-03 13:39:45+00:00,2885,4407,4937,FALSE,,0,0,0,198
1.6435087680873513e+18,2023-04-05 06:59:59+00:00,07:47.9,"Si 49.3 est choquant en moustache,  il devrait aussi l'être en tatouage. Je peux vous faire le topo, ou demandez à ChatGPT.  Le plus simple ne serait-il pas d'interdire toute mention de #49.3 et de ""réenchanter les valeurs de la République"" ? 🇨🇵🍾🍭🍆🍑🥖🍟🍿 https://t.co/8iYxeIBOTT",fr,3044863665,Jacques Favier,jfavier92300,"Levallois-Perret, France","Cofondateur et administrateur @AssoCDC, Animateur des Repas du Coin, Auteur https://t.co/nDmTl6xsLf",2015-02-19 16:16:27+00:00,4439,536,7994,FALSE,,0,4,2,1787
1.6434482432698245e+18,2023-04-05 02:59:29+00:00,07:44.2,@MikeBradleyMKE How very ChatGPT of him,en,1462885187050684428,Lydie,CestMoiLydie,,,2021-11-22 20:46:42+00:00,3,8,156,FALSE,,0,1,0,244
1.6436595982416036e+18,2023-04-05 16:59:20+00:00,07:58.3,"RT @rowancheung: This is insane!

ChatGPT for 3D world creation👇 https://t.co/nTyVfhl9xy",en,1316626298014367748,十織＠地球外生命体VTuber,tall43108426,宇宙,"アイスを愛する地球外生命体
雑談しながら雀魂の参加型配信やフリーゲームしてるので話し相手になって〜🍨🍠
立ち絵　ぱすてるどーるメーカー
VTuberさんフォロバするよ
🚫不要不急のDMお断り申し上げます🚫",2020-10-15 06:27:38+00:00,1056,912,17526,FALSE,,977,0,0,0
1.6437653321447137e+18,2023-04-05 23:59:29+00:00,08:07.4,"Estare poniendo cosas por aqui, scadas de chat gpt a ver en que se convierte esto ☺️☺️😅 #ChatGPT  #experimento",es,1553367770636615681,Roger Rolex,RolexRoger1,Luton,Rolex unless you're broke.  Top G.,2022-07-30 13:12:04+00:00,34,73,527,FALSE,,0,0,0,23
1.6434332381473546e+18,2023-04-05 01:59:52+00:00,07:43.3,RT @JonathanTurley: USA Today ran my column on how ChatGPT falsely stated that I was accused of assaulting  students on a trip I never took…,en,1268366967754219520,あっぷるてぃー,Appletea_VRC,ふにゃふにゃねこランド( ¯꒳​¯ )ᐝ,"VRChatで旅するねこ！一緒に寝てくれると嬉しいにゃ～！
VRChat ID:あっぷるてぃー
推し！→@NostalgicTrain

kawaiivoice寄り両声類2.8年生!
師匠！→@rishe_vrc

あっぷるてぃーさんは何してる人にゃ～？→https://t.co/MA1BsLWFfO
自己紹介とか！↓",2020-06-04 02:22:18+00:00,1357,1334,29913,FALSE,,2389,0,0,0
1.6436898084163666e+18,2023-04-05 18:59:23+00:00,08:00.7,"RT @ricburton: If ChatGPT Plugins can do something like this by the end of this year, it will help millions of business owners around the w…",en,896726217231126528,Age Of AI,AgeOfAI,,........Artificial Intelligence,2017-08-13 13:32:45+00:00,44,50,282,FALSE,,13,0,0,0
1.643538967285887e+18,2023-04-05 08:59:59+00:00,07:49.9,"@ericlewis @transitive_bs I was referring to ChatGPT w plug-ins.

LangChain is the shit. 👍🏼",en,54666034,St. Clair Newbern IV,scn4,"Fort Worth, Texas",Live Energy CEO | Entrepreneur | Investor | Artist,2009-07-07 20:31:27+00:00,500,1363,2025,TRUE,,0,0,0,22
1.64362954648943e+18,2023-04-05 14:59:55+00:00,07:56.1,RT @SkyNews: ChatGPT-powered Furby reveals toy's 'plan to take over the world' https://t.co/cSDQML2E7p,en,1206226329169014784,Gamal Jones,GamalJones5,,what goes around comes around,2019-12-15 14:55:54+00:00,13,587,8422,FALSE,,20,0,0,0
1.6434181115073083e+18,2023-04-05 00:59:45+00:00,07:42.5,@copyelpadrino ChatGPT,en,51655289,Patricio Navarro,djpatonavarro,Santiago de Chile,"Dj, Ingeniero en Transportes, Esposo de Conita, Papá de Rocío y del Monono, y por supuesto colocolino desde siempre.",2009-06-28 05:00:23+00:00,173,1213,958,FALSE,,0,0,0,16
1.643584257971966e+18,2023-04-05 11:59:58+00:00,07:52.9,"RT @MushtaqBilalPhD: Don't use ChatGPT for academic research. It creates fake citations to papers that don't even exist.

Instead, use Scit…",en,977140075,Jaume Sanahuja,jausanjun,"Santpedor, Catalunya",Wir sind nichts. Was wir suchen ist alles.,2012-11-28 22:48:03+00:00,851,4998,10758,FALSE,,9603,0,0,0
1.6435086329721528e+18,2023-04-05 06:59:27+00:00,07:47.9,"RT @Chatcryptoai: 🚀🚀CHATCRYPTO AI ( CHATGPT OF CRYPTO) 🚀🚀

❇️Be rest assured and happy to be part of Chatcrypto family as signing up would…",en,1493660679995285514,Onifade Emmanuel Olumide,Onifade96449933,"Abeokuta, Nigeria",intelligent and diligent,2022-02-15 18:57:58+00:00,18,147,166,FALSE,,742,0,0,0
1.6434482185234104e+18,2023-04-05 02:59:23+00:00,07:44.2,"RT @MAiJiNTHEARTIST: AI BAN DOMINO EFFECT: Germany, France, and Ireland have confirmed to Reuters they have indeed contacted Italian Regula…",en,1144017151,Krethys,Krethys,\dev\shm,"👽Crypt03nthus1a$t - Army Veteran $LINK $ETH $ORN $ADA $VET $BSW $BAT $ETH $WAX $NEFTY $SKL $RUBY
Master trader in the making
Cyber_Sec&&IT_Professional",2013-02-03 02:47:06+00:00,224,383,4336,FALSE,,554,0,0,0
1.643478414907646e+18,2023-04-05 04:59:23+00:00,07:46.1,"RT @williechirinos: Los llamados a parar la inteligencia artificial ""no resolverán los retos"" — Bill Gates

 RT en Español

COMENTARIO : ¿s…",es,1450535746146750469,Mauro,rfmauu,,🗿,2021-10-19 18:54:14+00:00,0,30,154,FALSE,,7,0,0,0
